Name	version	spawnable	rare	level	maxlevel	levelreq	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	divide	multiply	add
null	100	1	1	1		1			8	925	skill	Iron Skin	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Iron Skin	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Battle Cry	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Battle Cry	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Battle Cry	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Battle Cry	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Battle Cry	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Frenzy	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Frenzy	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Frenzy	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Frenzy	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Frenzy	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Increased Speed	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Increased Speed	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Increased Speed	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Increased Speed	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Increased Speed	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Battle Orders	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Battle Orders	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Battle Orders	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Battle Orders	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Battle Orders	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Grim Ward	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Grim Ward	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Grim Ward	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Grim Ward	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Grim Ward	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Whirlwind	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Whirlwind	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Whirlwind	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Whirlwind	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Whirlwind	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Berserk	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Berserk	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Berserk	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Berserk	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Berserk	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Natural Resistance	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Natural Resistance	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Natural Resistance	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Natural Resistance	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Natural Resistance	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	War Cry	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	War Cry	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	War Cry	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	War Cry	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	War Cry	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Battle Command	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Battle Command	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Battle Command	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Battle Command	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Battle Command	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Inner Corruption	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Inner Corruption	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Inner Corruption	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Inner Corruption	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Inner Corruption	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Phantom Hatchets	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Phantom Hatchets	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Phantom Hatchets	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Phantom Hatchets	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Phantom Hatchets	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Berserk Fury	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Berserk Fury	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Berserk Fury	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Berserk Fury	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Berserk Fury	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SNova	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SNova	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	SNova	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	SNova	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	SNova	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SThunder Storm	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SThunder Storm	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	SThunder Storm	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	SThunder Storm	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	SThunder Storm	3	5											brin	bamu									0	0	0
																																					
																																					
null	100	1	1	1	45	1			30	925	skill	Raven	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Raven	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Raven	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Raven	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Raven	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Plague Poppy	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Plague Poppy	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Plague Poppy	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Plague Poppy	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Plague Poppy	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Wearwolf	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Wearwolf	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Wearwolf	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Wearwolf	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Wearwolf	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shape Shifting	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shape Shifting	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Shape Shifting	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Shape Shifting	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Shape Shifting	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Firestorm	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Firestorm	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Firestorm	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Firestorm	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Firestorm	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Oak Sage	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Oak Sage	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Oak Sage	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Oak Sage	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Oak Sage	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Summon Spirit Wolf	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Summon Spirit Wolf	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Summon Spirit Wolf	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Summon Spirit Wolf	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Summon Spirit Wolf	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Wearbear	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Wearbear	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Wearbear	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Wearbear	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Wearbear	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Molten Boulder	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Molten Boulder	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Molten Boulder	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Molten Boulder	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Molten Boulder	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Arctic Blast	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Arctic Blast	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Arctic Blast	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Arctic Blast	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Arctic Blast	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Cycle of Life	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Cycle of Life	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Cycle of Life	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Cycle of Life	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Cycle of Life	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Feral Rage	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Feral Rage	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Feral Rage	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Feral Rage	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Feral Rage	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Maul	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Maul	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Maul	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Maul	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Maul	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Eruption	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Eruption	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Eruption	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Eruption	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Eruption	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Cyclone Armor	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Cyclone Armor	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Cyclone Armor	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Cyclone Armor	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Cyclone Armor	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Heart of Wolverine	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Heart of Wolverine	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Heart of Wolverine	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Heart of Wolverine	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Heart of Wolverine	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Summon Fenris	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Summon Fenris	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Summon Fenris	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Summon Fenris	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Summon Fenris	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Rabies	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Rabies	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Rabies	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Rabies	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Rabies	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fire Claws	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fire Claws	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Fire Claws	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Fire Claws	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Fire Claws	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Twister	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Twister	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Twister	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Twister	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Twister	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Vines	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Vines	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Vines	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Vines	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Vines	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Hunger	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Hunger	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Hunger	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Hunger	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Hunger	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shock Wave	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shock Wave	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Shock Wave	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Shock Wave	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Shock Wave	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Volcano	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Volcano	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Volcano	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Volcano	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Volcano	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Tornado	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Tornado	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Tornado	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Tornado	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Tornado	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Spirit of Barbs	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Spirit of Barbs	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Spirit of Barbs	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Spirit of Barbs	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Spirit of Barbs	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Summon Grizzly	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Summon Grizzly	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Summon Grizzly	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Summon Grizzly	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Summon Grizzly	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fury	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fury	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Fury	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Fury	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Fury	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Armageddon	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Armageddon	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Armageddon	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Armageddon	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Armageddon	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Hurricane	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Hurricane	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Hurricane	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Hurricane	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Hurricane	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Sandstorm	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Sandstorm	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Sandstorm	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Sandstorm	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Sandstorm	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Iron Claws	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Iron Claws	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Iron Claws	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Iron Claws	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Iron Claws	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Cow Balloon	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Cow Balloon	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	Cow Balloon	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	Cow Balloon	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	Cow Balloon	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SCharged Strike	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SCharged Strike	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	SCharged Strike	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	SCharged Strike	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	SCharged Strike	3	5											drin	damu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SBone Spear	0	1											drin	damu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SBone Spear	1	2											drin	damu									0	0	0
null	100	1	1	1		1			30	925	skill	SBone Spear	2	3											drin	damu									0	0	0
null	100	1	1	1		1			8	925	skill	SBone Spear	2	4											drin	damu									0	0	0
null	100	1	1	1		1			2	925	skill	SBone Spear	3	5											drin	damu									0	0	0
																																					
																																					
null	100	1	1	1	45	1			30	925	skill	Fire Trauma	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fire Trauma	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Fire Trauma	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Fire Trauma	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Fire Trauma	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Claw Mastery	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Claw Mastery	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Claw Mastery	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Claw Mastery	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Claw Mastery	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Psychic Hammer	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Psychic Hammer	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Psychic Hammer	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Psychic Hammer	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Psychic Hammer	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Tiger Strike	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Tiger Strike	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Tiger Strike	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Tiger Strike	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Tiger Strike	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Dragon Talon	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Dragon Talon	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Dragon Talon	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Dragon Talon	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Dragon Talon	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shock Field	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shock Field	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Shock Field	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Shock Field	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Shock Field	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blade Sentinel	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blade Sentinel	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Blade Sentinel	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Blade Sentinel	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Blade Sentinel	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Quickness	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Quickness	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Quickness	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Quickness	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Quickness	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fists of Fire	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fists of Fire	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Fists of Fire	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Fists of Fire	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Fists of Fire	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Dragon Claw	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Dragon Claw	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Dragon Claw	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Dragon Claw	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Dragon Claw	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Charged Bolt Sentry	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Charged Bolt Sentry	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Charged Bolt Sentry	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Charged Bolt Sentry	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Charged Bolt Sentry	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Wake of Fire Sentry	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Wake of Fire Sentry	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Wake of Fire Sentry	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Wake of Fire Sentry	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Wake of Fire Sentry	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Weapon Block	0	1											arin	aamu									0	0	0
